filename,baseColour,articleType,season,gender
3075.jpg,9,23,2,2
17572.jpg,7,16,0,0
11150.jpg,7,25,3,2
26885.jpg,6,21,2,2
26452.jpg,0,4,0,0
15749.jpg,1,22,0,0
46397.jpg,6,16,2,0
17996.jpg,1,13,2,0
39732.jpg,5,21,2,2
29464.jpg,0,25,3,0
47050.jpg,1,13,2,2
49917.jpg,3,13,0,2
33634.jpg,3,9,2,2
57347.jpg,2,2,3,2
56854.jpg,1,16,2,0
33152.jpg,3,21,2,2
26666.jpg,0,4,2,2
11943.jpg,2,15,3,0
48645.jpg,4,13,2,2
47538.jpg,7,6,3,2
29191.jpg,0,0,2,0
39734.jpg,7,16,2,2
32518.jpg,0,8,2,0
39660.jpg,0,19,2,0
3660.jpg,8,19,2,0
44547.jpg,2,15,2,0
40160.jpg,1,11,2,0
55973.jpg,2,13,1,2
32845.jpg,0,6,3,2
1809.jpg,1,23,0,2
34453.jpg,0,6,3,2
39107.jpg,1,13,2,0
50152.jpg,8,10,3,2
56909.jpg,3,10,3,2
26015.jpg,0,14,1,0
19965.jpg,0,13,0,0
19613.jpg,0,21,2,2
49954.jpg,0,13,2,0
10865.jpg,9,23,0,0
22747.jpg,1,12,0,2
2963.jpg,8,19,0,0
48135.jpg,1,24,3,2
53648.jpg,2,9,2,2
3928.jpg,9,23,2,2
29295.jpg,8,23,2,2
1845.jpg,1,23,2,0
33309.jpg,0,11,2,0
22598.jpg,6,23,0,2
56360.jpg,8,14,1,2
32439.jpg,0,23,2,0
36385.jpg,2,18,2,0
42812.jpg,0,3,2,2
2764.jpg,3,23,2,0
47527.jpg,8,3,2,0
14312.jpg,3,23,0,0
30682.jpg,2,20,3,0
8243.jpg,9,9,3,2
23119.jpg,0,13,0,0
18825.jpg,2,24,0,0
10039.jpg,8,19,0,0
39272.jpg,3,4,3,0
30910.jpg,0,13,2,2
4634.jpg,8,19,2,0
34283.jpg,7,13,2,2
55818.jpg,8,13,2,2
6041.jpg,1,23,2,0
10006.jpg,0,23,0,0
38836.jpg,1,5,2,2
6827.jpg,1,13,2,2
39261.jpg,5,4,3,0
11832.jpg,0,4,2,0
18012.jpg,2,1,3,2
58108.jpg,2,13,0,2
2824.jpg,0,8,2,0
52111.jpg,8,13,2,2
23147.jpg,0,13,0,2
12070.jpg,8,12,0,2
17446.jpg,0,25,3,0
31596.jpg,0,23,2,0
36382.jpg,8,18,2,0
8585.jpg,6,16,0,0
42172.jpg,7,23,3,0
38679.jpg,7,24,2,2
40957.jpg,1,23,2,0
3552.jpg,2,4,3,0
5490.jpg,0,23,2,0
34808.jpg,0,1,2,0
17956.jpg,6,13,0,2
21830.jpg,3,13,2,1
27049.jpg,7,13,2,2
43052.jpg,1,17,2,0
19758.jpg,1,25,3,1
53621.jpg,0,25,3,0
42954.jpg,2,1,2,0
37808.jpg,1,16,1,0
1569.jpg,0,17,0,0
10226.jpg,0,9,3,2
8922.jpg,8,1,0,0
47220.jpg,2,8,2,0
20617.jpg,2,13,3,2
58505.jpg,8,5,0,2
14151.jpg,4,13,0,0
16612.jpg,1,22,0,0
8154.jpg,7,16,2,0
4989.jpg,3,17,2,2
22224.jpg,3,23,0,2
25779.jpg,0,13,2,0
43151.jpg,4,25,3,0
11559.jpg,8,12,2,2
23104.jpg,7,13,3,0
46169.jpg,1,13,3,2
36483.jpg,0,4,2,0
58986.jpg,6,13,1,2
16766.jpg,3,9,3,2
44696.jpg,8,16,2,2
47678.jpg,0,21,2,2
31334.jpg,1,11,2,0
17668.jpg,2,6,3,2
43333.jpg,2,9,2,2
57112.jpg,3,21,2,2
7170.jpg,7,16,0,0
44188.jpg,0,7,3,2
10066.jpg,0,23,0,0
41683.jpg,2,10,3,2
10716.jpg,8,2,0,2
31909.jpg,7,3,2,2
20347.jpg,0,13,0,2
31828.jpg,4,13,3,0
48968.jpg,4,13,2,0
22189.jpg,2,4,0,0
37672.jpg,0,0,1,1
33230.jpg,2,13,2,1
59616.jpg,6,13,2,2
10634.jpg,0,8,3,0
22666.jpg,0,13,3,1
16515.jpg,1,11,0,0
10427.jpg,7,16,0,0
39654.jpg,8,19,2,0
32568.jpg,0,21,2,2
45930.jpg,0,25,3,0
25959.jpg,7,13,2,2
41596.jpg,7,16,2,0
21694.jpg,2,25,3,2
34413.jpg,0,23,2,0
10009.jpg,7,23,0,0
32544.jpg,7,14,1,2
54503.jpg,1,9,2,2
11070.jpg,0,16,0,0
11948.jpg,0,4,2,0
28012.jpg,0,13,3,0
19501.jpg,1,18,0,0
23796.jpg,0,6,2,2
27079.jpg,0,10,3,2
12285.jpg,0,22,0,0
16095.jpg,2,20,3,1
46933.jpg,1,14,1,0
54897.jpg,7,23,2,2
55330.jpg,2,13,1,2
33919.jpg,8,25,3,2
23802.jpg,0,8,2,0
29217.jpg,8,18,0,2
20752.jpg,4,10,3,2
57554.jpg,2,13,1,2
11534.jpg,6,12,2,2
25994.jpg,0,14,1,0
36439.jpg,0,19,2,0
11609.jpg,7,12,2,2
6843.jpg,0,13,2,1
20844.jpg,0,13,0,0
26910.jpg,7,21,2,2
53532.jpg,8,3,2,2
58624.jpg,0,13,3,2
11933.jpg,0,19,0,2
2544.jpg,1,7,2,0
7128.jpg,0,13,0,2
15660.jpg,0,9,0,1
44106.jpg,0,13,1,0
46952.jpg,6,14,1,2
25919.jpg,6,23,2,2
20165.jpg,8,16,0,0
3193.jpg,2,23,2,0
4460.jpg,1,23,2,0
2559.jpg,0,23,0,0
55116.jpg,5,13,1,2
33083.jpg,7,23,2,0
44032.jpg,4,14,1,0
37724.jpg,0,16,2,0
4043.jpg,0,19,2,0
41721.jpg,2,10,3,2
43692.jpg,8,23,2,0
15908.jpg,8,16,0,0
40692.jpg,1,4,2,0
39993.jpg,0,4,2,0
58808.jpg,1,16,0,0
5882.jpg,3,23,2,2
37571.jpg,3,21,2,2
24267.jpg,1,16,2,0
36279.jpg,7,13,2,2
43568.jpg,7,0,2,1
11295.jpg,1,11,0,0
49916.jpg,1,13,0,2
57316.jpg,7,2,3,2
8458.jpg,7,21,0,2
8890.jpg,8,16,0,0
50016.jpg,0,13,2,0
25611.jpg,1,25,3,2
17950.jpg,0,13,0,1
14082.jpg,1,13,0,0
52347.jpg,7,13,3,2
34593.jpg,7,21,2,2
46432.jpg,0,25,3,0
51340.jpg,2,18,2,0
54165.jpg,4,13,0,2
40674.jpg,1,21,2,2
5787.jpg,9,23,2,2
35319.jpg,4,13,3,2
38222.jpg,2,20,3,1
16169.jpg,0,8,0,0
10457.jpg,7,23,0,0
47069.jpg,1,13,0,2
13992.jpg,0,19,0,2
7441.jpg,0,23,2,0
26860.jpg,1,14,1,0
5484.jpg,8,19,2,0
54548.jpg,9,13,2,2
47280.jpg,0,23,2,0
21451.jpg,3,23,3,2
6535.jpg,0,13,2,1
24513.jpg,1,12,0,2
52418.jpg,8,13,3,2
55981.jpg,7,13,1,2
58454.jpg,0,25,3,0
53753.jpg,7,17,2,0
4246.jpg,3,23,2,0
5665.jpg,0,7,2,0
10372.jpg,2,23,0,0
46117.jpg,7,4,2,1
58546.jpg,2,20,3,2
15084.jpg,8,13,0,0
10354.jpg,1,21,0,2
23720.jpg,4,20,3,1
57447.jpg,8,23,2,2
59353.jpg,9,12,2,2
54486.jpg,1,3,2,0
25912.jpg,8,13,2,2
23334.jpg,7,13,0,2
36357.jpg,1,13,2,0
49681.jpg,7,13,2,0
16419.jpg,3,23,0,0
31634.jpg,0,16,2,0
9474.jpg,1,16,0,0
14696.jpg,3,22,0,0
37164.jpg,0,21,2,2
58616.jpg,4,13,3,2
50481.jpg,1,3,3,0
3378.jpg,4,4,0,0
31976.jpg,0,19,2,2
15544.jpg,0,10,3,2
29132.jpg,0,20,3,2
18740.jpg,3,21,0,2
6893.jpg,0,5,2,2
25972.jpg,2,5,2,2
14773.jpg,0,16,0,0
23121.jpg,1,7,1,1
53095.jpg,7,13,3,2
37967.jpg,8,10,0,2
21042.jpg,0,10,0,2
59516.jpg,4,13,2,2
10496.jpg,8,23,0,2
15635.jpg,7,23,0,0
18645.jpg,0,23,0,0
55362.jpg,0,13,1,2
31450.jpg,1,23,2,0
32336.jpg,8,25,3,0
19623.jpg,9,21,2,2
38137.jpg,7,0,2,1
29029.jpg,1,13,0,1
38973.jpg,0,16,2,0
40166.jpg,0,20,3,0
39711.jpg,0,25,3,0
17449.jpg,1,25,3,1
57832.jpg,7,21,2,2
18761.jpg,8,16,0,2
47430.jpg,2,9,2,2
35907.jpg,3,9,2,2
13615.jpg,0,13,2,0
17198.jpg,0,13,3,0
42083.jpg,2,24,2,1
28390.jpg,2,20,3,0
11649.jpg,3,12,2,2
3467.jpg,8,4,2,2
55275.jpg,7,13,2,2
57761.jpg,8,13,1,2
34131.jpg,0,1,2,0
12015.jpg,1,16,0,0
40080.jpg,1,23,2,0
43986.jpg,2,14,1,0
7927.jpg,7,23,0,0
48141.jpg,2,24,3,2
21142.jpg,0,21,0,2
46390.jpg,1,17,2,0
17063.jpg,3,1,3,2
58559.jpg,0,23,2,0
44445.jpg,7,7,2,1
3265.jpg,1,23,2,0
27016.jpg,1,11,2,2
8281.jpg,1,23,0,0
24665.jpg,7,4,2,1
21278.jpg,2,20,3,2
45140.jpg,0,25,3,0
4675.jpg,0,0,2,0
18490.jpg,0,4,0,2
11053.jpg,1,16,0,0
52467.jpg,6,13,3,2
17416.jpg,0,19,0,0
59066.jpg,8,2,2,2
7178.jpg,1,13,0,2
48229.jpg,0,20,3,0
25381.jpg,1,13,2,0
55437.jpg,5,13,1,2
43359.jpg,0,19,2,0
42882.jpg,2,9,2,2
23876.jpg,1,13,0,0
37050.jpg,6,1,2,2
47099.jpg,1,4,2,0
42126.jpg,8,19,0,0
17074.jpg,2,1,3,2
18305.jpg,7,16,2,0
14299.jpg,0,23,0,0
15718.jpg,0,19,0,0
34458.jpg,0,10,3,2
22345.jpg,1,23,0,0
45664.jpg,0,13,2,0
52185.jpg,4,13,0,2
10876.jpg,0,23,0,0
51427.jpg,9,16,2,0
44581.jpg,1,11,2,0
23218.jpg,0,12,0,2
9877.jpg,0,22,0,0
43865.jpg,4,13,2,2
48791.jpg,4,13,2,2
38531.jpg,7,19,2,2
14902.jpg,0,24,2,2
33652.jpg,0,7,2,2
30442.jpg,1,11,2,0
22690.jpg,0,19,0,0
21586.jpg,0,11,2,0
12792.jpg,0,23,0,0
38214.jpg,4,20,3,0
20899.jpg,8,10,3,2
5889.jpg,3,23,2,0
42120.jpg,0,17,2,0
15807.jpg,8,3,2,0
49503.jpg,0,4,2,0
25424.jpg,0,4,2,0
27002.jpg,1,11,2,2
26164.jpg,0,22,2,0
39926.jpg,2,13,0,1
55306.jpg,7,18,2,2
31595.jpg,0,23,2,0
41849.jpg,0,0,2,1
39449.jpg,9,12,2,2
40498.jpg,8,13,2,2
31725.jpg,4,13,3,2
58253.jpg,3,13,2,2
14038.jpg,7,16,0,0
12880.jpg,0,4,1,0
38595.jpg,6,23,2,2
45607.jpg,0,8,2,0
9449.jpg,6,16,0,0
33140.jpg,1,23,2,0
57039.jpg,0,5,2,2
17895.jpg,8,13,2,0
19277.jpg,0,25,3,2
39530.jpg,7,2,3,2
44565.jpg,0,15,2,0
8967.jpg,0,19,0,0
20432.jpg,2,24,3,2
43113.jpg,0,14,1,0
26556.jpg,0,15,0,0
22254.jpg,0,6,0,2
4069.jpg,2,4,2,0
25022.jpg,0,13,2,1
22141.jpg,0,8,0,0
52683.jpg,4,25,3,0
48113.jpg,2,1,2,2
4722.jpg,6,23,2,2
57416.jpg,0,13,3,2
24113.jpg,3,7,2,0
19679.jpg,0,21,2,2
38497.jpg,9,23,0,0
40923.jpg,1,11,2,0
33507.jpg,8,13,2,2
10178.jpg,2,4,0,0
9537.jpg,0,23,2,0
23692.jpg,0,24,2,1
7301.jpg,1,21,2,2
55449.jpg,7,13,1,2
28329.jpg,2,15,3,0
15517.jpg,7,4,0,0
53003.jpg,5,13,0,2
2826.jpg,2,8,2,0
37582.jpg,8,17,2,2
31597.jpg,0,23,2,0
56467.jpg,7,13,1,2
53429.jpg,7,12,0,2
20326.jpg,9,21,2,2
56195.jpg,2,13,1,2
15671.jpg,1,11,0,0
5357.jpg,7,19,0,0
17080.jpg,1,24,3,2
19060.jpg,7,12,0,2
44997.jpg,0,25,3,0
36502.jpg,8,12,2,2
5167.jpg,0,23,2,0
42605.jpg,4,13,3,2
48786.jpg,4,13,2,2
26273.jpg,3,23,2,0
57715.jpg,7,13,1,2
32576.jpg,9,5,2,2
19858.jpg,0,13,0,0
5118.jpg,7,23,2,2
57286.jpg,0,16,2,0
9404.jpg,0,0,0,1
28221.jpg,0,13,1,0
53007.jpg,1,13,0,2
55516.jpg,2,13,1,2
43374.jpg,8,19,2,0
30952.jpg,5,21,2,2
32470.jpg,1,23,2,2
11746.jpg,9,23,2,0
45912.jpg,4,25,3,2
41457.jpg,1,15,2,0
26346.jpg,8,25,3,2
21435.jpg,6,0,3,2
49834.jpg,0,7,3,2
40651.jpg,3,12,2,2
47298.jpg,6,9,2,2
29064.jpg,0,0,3,0
21013.jpg,2,24,3,2
52032.jpg,7,13,2,1
40656.jpg,6,12,2,2
41512.jpg,0,20,3,0
19685.jpg,0,21,0,2
13433.jpg,1,23,2,0
28605.jpg,0,19,2,0
9500.jpg,0,16,0,0
58446.jpg,8,25,3,2
49556.jpg,0,9,2,2
46352.jpg,7,16,2,0
45615.jpg,0,8,2,0
34872.jpg,1,9,2,2
34320.jpg,7,23,2,0
14620.jpg,1,16,2,0
16319.jpg,6,23,0,0
33109.jpg,7,10,3,2
56456.jpg,4,13,1,2
54124.jpg,0,10,3,2
22043.jpg,2,12,0,2
42885.jpg,4,13,2,2
9925.jpg,6,9,0,2
28745.jpg,9,12,2,2
54539.jpg,0,19,0,0
48734.jpg,4,13,2,0
4054.jpg,0,23,2,0
56260.jpg,0,13,2,0
11676.jpg,1,16,0,0
30940.jpg,8,13,2,2
9094.jpg,4,9,3,2
57917.jpg,8,18,2,0
46140.jpg,4,13,0,2
17476.jpg,6,2,2,2
17363.jpg,7,13,0,0
48180.jpg,7,9,3,2
34070.jpg,0,6,2,2
45645.jpg,0,3,2,0
30415.jpg,1,11,2,0
37938.jpg,3,5,2,2
59370.jpg,1,12,2,2
22114.jpg,8,4,0,0
23552.jpg,6,14,1,2
23865.jpg,0,19,0,0
48956.jpg,4,13,2,0
59909.jpg,1,5,0,2
18917.jpg,1,16,0,0
50586.jpg,0,3,2,0
5439.jpg,7,23,2,0
5791.jpg,1,21,2,2
49029.jpg,4,13,2,2
5480.jpg,0,7,2,0
23301.jpg,2,13,0,2
34785.jpg,0,13,2,0
1584.jpg,8,13,2,1
33899.jpg,8,25,3,0
33366.jpg,2,13,2,2
51363.jpg,1,11,2,2
4874.jpg,7,23,2,0
9201.jpg,8,19,2,0
2938.jpg,5,21,0,2
31250.jpg,7,23,2,0
51778.jpg,8,13,2,2
3533.jpg,1,23,2,0
8581.jpg,0,13,0,0
38407.jpg,2,1,2,2
43656.jpg,9,17,2,2
45822.jpg,9,10,2,2
24259.jpg,1,4,0,0
48537.jpg,7,13,2,0
27934.jpg,0,16,2,2
22746.jpg,7,12,0,2
47228.jpg,2,8,3,0
4452.jpg,0,13,2,1
11589.jpg,7,12,2,2
4903.jpg,7,21,2,2
51956.jpg,3,9,2,2
11507.jpg,2,10,3,2
4469.jpg,1,19,2,0
46332.jpg,0,4,2,0
34128.jpg,0,1,2,0
31914.jpg,1,13,2,2
37810.jpg,7,16,2,0
48438.jpg,1,23,2,0
13275.jpg,4,10,3,2
4799.jpg,3,23,2,0
21539.jpg,0,9,3,2
57933.jpg,0,23,2,0
30071.jpg,0,25,3,0
23201.jpg,1,16,0,0
16920.jpg,1,11,0,0
56215.jpg,4,13,3,2
29500.jpg,4,25,3,2
48578.jpg,4,13,2,0
2391.jpg,0,8,3,0
28766.jpg,2,12,2,2
54151.jpg,4,13,0,2
32321.jpg,0,25,3,0
4881.jpg,8,23,2,0
33130.jpg,2,10,3,2
44753.jpg,0,4,2,0
24872.jpg,8,18,2,0
24866.jpg,0,1,2,0
9915.jpg,8,9,0,2
12902.jpg,0,4,0,2
10757.jpg,7,7,3,1
25044.jpg,7,23,0,2
50625.jpg,0,3,3,0
25100.jpg,2,1,3,2
39819.jpg,2,15,2,0
50290.jpg,0,13,2,0
51894.jpg,2,24,2,2
43871.jpg,8,4,2,0
56314.jpg,7,25,3,2
47258.jpg,1,3,2,0
34217.jpg,1,23,2,0
5073.jpg,7,25,3,2
59777.jpg,4,13,3,2
12768.jpg,3,13,0,2
18771.jpg,0,13,2,0
34849.jpg,1,19,2,0
19583.jpg,0,23,2,0
2105.jpg,0,13,0,0
50477.jpg,0,3,3,0
2180.jpg,9,23,2,0
8600.jpg,6,23,0,0
2382.jpg,0,8,3,0
22801.jpg,1,16,0,0
52461.jpg,6,13,3,2
8796.jpg,0,16,0,0
42642.jpg,1,12,2,2
20946.jpg,1,7,0,0
55898.jpg,6,13,1,2
56982.jpg,0,6,3,2
39481.jpg,1,13,2,2
44400.jpg,8,19,2,0
10435.jpg,7,16,0,0
12747.jpg,0,13,0,0
19058.jpg,5,12,0,2
59940.jpg,0,4,1,0
48707.jpg,4,13,2,2
49239.jpg,8,13,0,0
55130.jpg,8,13,1,2
30145.jpg,8,23,2,2
29188.jpg,0,13,2,0
3465.jpg,0,13,0,1
59264.jpg,8,25,3,2
33383.jpg,6,24,2,2
21590.jpg,2,17,2,0
45665.jpg,8,13,2,0
32744.jpg,0,4,1,0
4783.jpg,8,23,2,2
32512.jpg,0,8,2,0
25757.jpg,7,13,2,0
22941.jpg,0,25,3,1
56960.jpg,9,10,3,2
14797.jpg,7,9,2,2
4279.jpg,2,8,2,0
3371.jpg,0,19,1,0
14693.jpg,0,22,0,0
37963.jpg,0,10,3,2
36335.jpg,8,18,2,0
48347.jpg,4,13,0,2
32322.jpg,4,25,3,0
57179.jpg,1,13,2,2
29061.jpg,8,23,2,2
54534.jpg,8,19,0,0
43155.jpg,0,25,3,2
22865.jpg,5,4,2,0
7693.jpg,6,23,0,2
10595.jpg,0,13,3,2
51025.jpg,7,2,2,2
14089.jpg,0,13,0,0
51785.jpg,6,2,2,2
13437.jpg,0,23,2,0
11113.jpg,8,16,0,0
27919.jpg,2,22,2,2
11064.jpg,6,16,0,0
9835.jpg,0,23,0,2
9373.jpg,7,18,0,1
54595.jpg,5,12,2,2
3932.jpg,8,23,2,2
55819.jpg,0,13,2,2
9822.jpg,1,23,0,2
27434.jpg,0,2,0,2
44879.jpg,0,23,2,0
50379.jpg,8,13,2,2
21467.jpg,2,4,3,2
11425.jpg,0,23,0,0
33939.jpg,0,23,2,0
27909.jpg,8,22,2,2
45905.jpg,0,25,3,0
7813.jpg,0,4,0,1
2292.jpg,0,23,0,2
38126.jpg,3,13,2,1
38615.jpg,0,23,2,0
32420.jpg,0,17,2,0
19951.jpg,1,13,0,1
20427.jpg,2,24,3,2
27292.jpg,1,12,2,2
17667.jpg,0,4,3,2
49381.jpg,1,4,2,0
40571.jpg,2,12,2,2
9994.jpg,1,13,2,2
55988.jpg,7,13,1,2
26921.jpg,0,21,2,2
47581.jpg,7,6,3,2
30614.jpg,0,23,2,0
46965.jpg,0,9,2,2
55865.jpg,9,13,1,2
24871.jpg,0,18,2,0
22813.jpg,3,23,0,0
49144.jpg,2,13,1,2
56346.jpg,4,25,3,0
50442.jpg,1,3,2,0
2996.jpg,7,23,0,0
40542.jpg,4,25,3,2
17819.jpg,0,8,0,0
39898.jpg,0,13,0,0
24233.jpg,2,12,0,2
17772.jpg,2,1,0,0
58005.jpg,0,21,0,2
11236.jpg,1,11,0,2
11564.jpg,6,12,2,2
24338.jpg,8,23,0,0
4947.jpg,8,23,2,0
58576.jpg,9,23,2,2
27673.jpg,3,9,3,2
27776.jpg,7,24,3,0
38606.jpg,8,23,2,0
5614.jpg,2,15,2,0
16138.jpg,0,23,0,2
56333.jpg,0,25,3,2
5330.jpg,2,4,2,0
35326.jpg,4,13,3,2
23069.jpg,0,13,0,0
14894.jpg,0,13,2,2
15715.jpg,6,4,0,2
2154.jpg,8,23,1,0
43938.jpg,0,10,3,2
49064.jpg,7,9,2,2
23337.jpg,2,13,0,2
32293.jpg,0,25,3,0
8476.jpg,7,21,0,2
41311.jpg,8,13,2,2
13765.jpg,8,16,0,0
14951.jpg,7,23,0,0
53741.jpg,0,13,2,2
24255.jpg,0,4,2,0
23885.jpg,0,19,3,0
11329.jpg,0,22,0,0
14592.jpg,2,1,2,0
50731.jpg,0,15,3,0
28320.jpg,2,15,3,0
28435.jpg,8,25,3,2
44530.jpg,0,15,2,0
7665.jpg,0,18,2,0
30898.jpg,0,13,2,2
7112.jpg,7,0,2,1
12506.jpg,2,4,3,0
24383.jpg,1,12,0,2
12277.jpg,0,16,0,0
14488.jpg,0,4,0,0
36911.jpg,2,24,3,0
2603.jpg,0,23,2,0
8858.jpg,8,16,0,0
43670.jpg,5,21,2,2
19571.jpg,0,23,2,0
20965.jpg,7,9,0,2
51673.jpg,4,20,3,0
40138.jpg,9,23,2,0
40290.jpg,1,7,2,1
28423.jpg,7,20,3,0
29509.jpg,1,25,3,2
16441.jpg,3,23,0,0
36780.jpg,8,25,3,0
5411.jpg,0,19,0,2
12758.jpg,1,11,0,0
46839.jpg,6,15,0,2
6471.jpg,0,23,2,2
36441.jpg,0,4,2,0
46476.jpg,8,25,3,2
47533.jpg,7,6,3,2
16724.jpg,0,13,0,0
33137.jpg,0,10,3,2
7129.jpg,8,23,0,0
4556.jpg,8,19,2,0
7096.jpg,7,0,3,1
55200.jpg,7,13,1,2
43547.jpg,2,15,2,0
25546.jpg,8,23,2,0
30055.jpg,0,25,3,0
31455.jpg,0,23,2,0
11041.jpg,6,16,0,0
45423.jpg,0,6,3,2
9487.jpg,0,0,0,1
8866.jpg,2,16,0,0
58850.jpg,1,13,2,0
14010.jpg,3,23,0,0
41387.jpg,9,21,2,2
4949.jpg,1,17,2,0
11112.jpg,8,16,0,0
13120.jpg,1,13,0,0
4614.jpg,1,9,3,1
8266.jpg,0,0,0,1
10340.jpg,3,23,0,2
55892.jpg,6,13,1,2
51699.jpg,4,20,3,1
36391.jpg,1,18,2,0
1884.jpg,1,13,3,0
58672.jpg,1,12,2,2
8075.jpg,0,19,0,0
31088.jpg,6,16,2,0
42870.jpg,6,9,2,2
41715.jpg,2,10,3,2
11652.jpg,0,25,3,0
36247.jpg,0,23,2,0
2582.jpg,7,13,2,1
6539.jpg,1,0,2,1
49247.jpg,2,13,0,0
52345.jpg,1,13,3,2
9972.jpg,7,23,0,2
37568.jpg,7,23,2,2
13867.jpg,7,16,0,0
14417.jpg,0,10,2,2
24714.jpg,2,4,0,0
26139.jpg,0,22,2,0
3492.jpg,7,19,0,2
45377.jpg,7,10,2,2
48491.jpg,2,21,3,2
53303.jpg,7,23,2,0
57696.jpg,8,13,1,2
9647.jpg,3,16,0,0
36132.jpg,0,19,2,0
8946.jpg,2,22,0,0
4311.jpg,3,23,2,1
22999.jpg,0,13,2,0
11432.jpg,6,21,0,2
52442.jpg,7,13,3,2
41700.jpg,0,17,2,0
14601.jpg,0,18,2,0
22698.jpg,8,19,0,0
6691.jpg,8,18,2,1
54875.jpg,2,13,0,2
44269.jpg,0,24,2,0
11463.jpg,8,23,0,0
15436.jpg,7,9,0,2
4506.jpg,0,4,3,0
11018.jpg,7,16,0,2
33585.jpg,1,23,2,0
10167.jpg,0,4,0,0
58166.jpg,7,24,0,2
2342.jpg,3,23,0,0
17113.jpg,4,13,3,2
6168.jpg,7,23,2,0
22712.jpg,0,19,0,0
55470.jpg,2,13,1,2
36672.jpg,5,9,2,2
53399.jpg,8,12,0,2
59625.jpg,6,13,0,2
10817.jpg,3,16,0,0
9473.jpg,1,16,0,0
58967.jpg,6,14,1,2
25829.jpg,3,12,2,2
20209.jpg,6,13,0,2
52921.jpg,9,13,0,2
45582.jpg,0,4,2,0
26636.jpg,8,4,2,0
30207.jpg,8,16,2,0
29908.jpg,8,25,3,0
33205.jpg,9,21,2,2
22167.jpg,2,4,0,0
42535.jpg,2,12,2,2
6798.jpg,0,18,2,0
15127.jpg,2,22,0,0
37328.jpg,4,25,3,2
11841.jpg,2,4,2,0
28153.jpg,8,13,2,0
9215.jpg,0,4,0,0
18706.jpg,8,3,2,0
38494.jpg,3,23,2,0
56268.jpg,1,13,2,0
16646.jpg,1,23,2,0
50550.jpg,1,13,3,0
45581.jpg,0,15,2,0
49958.jpg,0,17,2,0
39371.jpg,4,25,3,2
17853.jpg,0,3,2,0
57916.jpg,8,18,2,0
56153.jpg,1,13,1,2
41847.jpg,8,13,2,1
58320.jpg,8,18,2,0
58837.jpg,0,13,2,0
6228.jpg,7,23,2,2
3634.jpg,1,15,3,0
52117.jpg,1,21,2,2
23313.jpg,7,12,0,2
27557.jpg,1,16,2,0
39080.jpg,2,17,2,0
22174.jpg,2,4,0,0
10424.jpg,7,23,0,2
57077.jpg,1,11,2,2
5465.jpg,8,19,2,0
54547.jpg,7,13,2,2
44960.jpg,6,13,1,2
15151.jpg,6,16,0,0
11505.jpg,0,10,3,2
15728.jpg,0,4,0,0
43769.jpg,6,13,2,2
7644.jpg,2,1,2,0
59390.jpg,2,4,0,0
11058.jpg,6,16,0,0
1553.jpg,8,13,0,1
5097.jpg,8,23,2,0
59470.jpg,4,13,2,2
21645.jpg,0,2,2,2
18575.jpg,8,23,0,0
53278.jpg,0,16,2,0
28541.jpg,0,23,2,0
17917.jpg,6,13,0,0
3856.jpg,2,23,2,0
7357.jpg,2,23,0,0
45382.jpg,0,6,3,2
25685.jpg,7,4,0,1
35488.jpg,2,8,2,0
12111.jpg,8,13,0,2
10693.jpg,6,21,0,2
8550.jpg,7,23,0,0
17039.jpg,8,4,2,0
48967.jpg,4,13,2,0
27070.jpg,2,9,2,2
39865.jpg,7,23,2,0
17177.jpg,3,16,0,0
8530.jpg,0,19,2,0
18615.jpg,8,23,0,0
4928.jpg,3,21,2,2
32211.jpg,7,12,2,2
4862.jpg,1,23,2,0
55955.jpg,7,13,1,2
33936.jpg,8,23,2,0
15886.jpg,8,4,3,1
54147.jpg,8,13,0,2
1934.jpg,6,0,2,1
22351.jpg,3,16,0,0
42380.jpg,1,23,2,0
27327.jpg,1,13,1,0
3768.jpg,7,23,2,0
54804.jpg,1,9,2,2
56584.jpg,5,13,1,2
9945.jpg,1,13,0,0
44028.jpg,0,14,1,0
39539.jpg,7,2,3,2
45440.jpg,1,23,2,0
34822.jpg,8,19,2,0
5242.jpg,8,19,2,0
12296.jpg,7,16,0,0
17509.jpg,1,23,0,0
27811.jpg,0,1,2,0
31891.jpg,3,13,2,2
24304.jpg,0,13,0,0
48216.jpg,2,20,3,0
4112.jpg,3,15,2,0
13067.jpg,8,4,0,0
46821.jpg,2,10,3,2
8738.jpg,8,16,0,0
4121.jpg,3,4,2,1
3342.jpg,0,23,2,0
13538.jpg,0,4,3,0
31094.jpg,7,16,2,0
39062.jpg,7,23,2,0
10670.jpg,0,23,0,0
23530.jpg,7,14,1,0
17823.jpg,8,4,0,0
34244.jpg,9,23,2,0
4312.jpg,9,23,2,1
56256.jpg,8,13,2,0
55949.jpg,7,13,1,2
13859.jpg,1,16,0,0
15867.jpg,4,4,0,1
33340.jpg,0,8,2,0
14007.jpg,8,23,0,0
16417.jpg,9,23,0,0
57880.jpg,3,13,1,2
28464.jpg,1,13,2,2
50902.jpg,3,13,0,2
38224.jpg,0,20,3,2
39185.jpg,5,12,2,2
13288.jpg,2,22,0,0
52414.jpg,0,13,3,2
9359.jpg,0,18,0,1
30316.jpg,7,23,2,0
1671.jpg,0,23,0,0
23554.jpg,4,14,1,0
10579.jpg,0,23,0,0
